1,金银花 贝母 蒲公英 夏枯草 红藤 连翘 ,180
1,连翘 防风 白芷 黄连 苦参 薄荷 当归 荆芥穗 花粉 甘草 黄芩 赤芍 柴胡 麻黄 羌活 黄柏 地丁 大黄 金银花 ,181
1,柴胡 羌活 桔梗 金银花 连翘 防风 荆芥 薄荷叶 川芎 独活 前胡 白茯苓 甘草 枳壳 ,182
1,连翘 黄连 当归 甘草 柴胡 黄柏 金银花 防风 苦参 荆芥穗 黄芩 麻黄 地丁 白芷 薄荷 天花粉 赤芍 羌活 大黄 ,183
1,连翘 川大黄 牡蛎 甘草 山栀子 独活 黄耆 金银花 ,185
1,黄连 黄柏 黄芩 甘草 雄黄 栀子 大黄 ,196
1,连翘 金银花 栀子 黄芩 生地 玄参 麦冬 芦根 蝉衣 板蓝根 大黄 竹叶 ,199
1,生地 丹皮 赤芍 知母 生石膏 竹叶 金银花 连翘 甘草 ,211
1,青蒿 银柴胡 桔梗 黄芩 连翘 金银花 板蓝根 ,215
1,金银花 蒲公英 连翘 大黄 红藤 丹皮 木香 ,228
1,连翘 金银花 蒲公英 紫花地丁 黄芩 车前子 丹皮 地骨皮 瞿麦 匾蓄 赤芍 冬瓜子 ,231
1,石膏 金银花 玄参 地黄 连翘 栀子 甜地丁 黄芩 龙胆 板蓝根 知母 麦冬 ,232
1,金银花 连翘 丹皮 赤芍 蒲公英 败酱草 玄参 麦冬 天花粉 茜草根 滑石块 车前子 生苡米 白藓皮 ,233
1,黄连 山栀 连翘 当归 川芎 芍药 生地黄 金银花 甘草 ,234
1,地丁 蒲公英 双花 菊花 赤芍 决明子 车前子 柴胡 薄荷 木通 蝉衣 黄精 ,236
1,生首乌 连翘 丹皮 大青叶 板蓝根 半枝莲 茜草 丹参 柴胡 茵陈 白茅根 甘草 ,245
1,金银花 黄芩 连翘 ,256
1,金银花 黄芩 连翘 ,257
1,金银花 黄芩 连翘 ,258
1,黄连 金银花 连翘 甘草 赤芍 当归 牛膝 桔梗 黑山栀 薄荷 木通 ,271
1,白芷 连翘 花粉 荆芥 甘草节 牛蒡子 防风 乳香 没药 金银花 贝母 归尾 ,275
1,归尾 川芎 赤芍 生地黄 升麻 干葛 黄芩 黄连 黄柏 连翘 防风 羌活 金银花 甘草 蝉退 ,293
1,金银花 当归 蒲公英 甘草 荆芥 连翘 ,298
1,金银花 连翘 白蒺藜 荆芥 白芷 牛蒡子 防风 白鲜皮 赤芍药 甘草 ,302
1,金银花 连翘 牛蒡子 蒲公英 黄芩 防风 紫苏叶 荆芥穗 葛根 牛黄 ,309
1,柴胡 黄芩 板蓝根 葛根 金银花 水牛角 连翘 大黄 ,310
1,金银花 连翘 辛夷 山栀 黄芩 桑叶 荆芥 薄荷 桔梗 甘草 丝瓜藤 ,328
1,金银花 连翘 薄荷 荆芥 淡豆豉 牛蒡子 桔梗 淡竹叶 甘草 ,329
1,金银花 连翘 薄荷 荆芥 淡豆豉 牛蒡子 桔梗 淡竹叶 甘草 ,330
1,金银花 连翘 薄荷 荆芥 淡豆豉 牛蒡子 桔梗 淡竹叶 甘草 ,331
1,连翘 金银花 苦桔梗 薄荷 竹叶 甘草 芥穗 淡豆豉 牛蒡子 ,333
1,金银花 连翘 蒲公英 龙胆草 大黄 蝉衣 菊花 青葙子 黄连 黄芩 甘草 栀子 ,334
1,金银花 连翘 升麻 红藤 蒲公英 生鳖甲 紫花地丁 生蒲黄 椿根皮 大青叶 琥珀末 桔梗 茵陈 ,335
1,生地 玄参 麦冬 石斛 沙参 丹参 赤芍 花粉 金银花 连翘 炙鳖甲 炙龟版 甘草 ,353
0,西黄 琥珀 辰砂 梅冰 雄精 羚角片 明乳香 犀角片 ,355
0,茴香 藿香 丁香皮 熟干地黄 肉桂 甘草 山药 当归 白术 白芷 干姜 川芎 黄蓍 木香 陈皮 白芍药 ,356
0,山楂 南星 半夏 麦芽 神曲 黄连 连翘 阿魏 栝楼 贝母 风化消 石碱 萝卜子 胡黄连 ,357
0,艾叶 香附 吴茱萸 肉桂 当归 川芎 白芍 地黄 黄芪 续断 ,358
0,艾叶 赤石脂 白茯苓 ,359
0,木香 鸡心槟榔 使君子肉 白芜荑仁 绿色贯众 苦楝根白皮 虾蟆 夜明砂 ,360
0,当归身 川芎 白芍 熟地 生地 白术 砂仁 陈皮 苏梗 杜仲 续断 阿胶 条芩 ,361
0,阿胶 人参 茯苓 川归 生地 川芎 甘草 小茴 人角茴 ,362
0,人参 白术 茯苓 山药 当归 陈皮 半夏 莲肉 甘草 ,363
0,人参 白术 茯神 当归 生地黄 酸枣仁 麦门冬 半夏 枳实 黄连 竹茹 山栀 甘草 辰砂1.5 ,364
0,酒地 圆肉 当归 于术 川芎 菖蒲 茯神 远志 枣仁 黄耆 杭芍 党参 炙草 ,365
0,白豆蔻 苏子 藿香 胆星 陈皮 ,366
0,桃仁 红花 山楂 归尾 益母草 ,367
0,鸱鸮 穿山甲 桂枝 白芷 木贼草 山萸肉 郁金 赤苓 赤芍 当归 云苓 南红花 白芍 全蝎 麻黄 石斛 ,368
0,防风 细辛 桔梗 茺蔚子 黄芩 大黄 五味子 薄荷 石膏 黄柏 草决明 ,369
0,甘草 陈小麦 麦门冬 赤茯苓 于葛 灯心 木通 人参 ,370
0,当归 川芎 赤芍 黄柏 栀子 胡黄连 茵陈 葳蕤仁 苍术 防风 白芷 土茯苓 薄荷 泽泻 草决明 甘草 ,371
0,当归 蝉退 僵蚕 天龙 大黄 石 老蜘蛛 ,372
0,陈橘皮 苎麻根 高良姜 白粳米 ,373
0,陈橘皮 汉防己 赤茯苓 槟榔 木通 紫苏茎叶 木香 大腹皮 ,374
0,苍术 莲肉 五味子 茯苓 枸杞子 熟地黄 ,375
0,三棱 莪术 宫桂 赤芍 香附 甘草 乌药 ,376
0,滑石 寒水石 甘草 辰砂 ,377
0,密蒙花 羌活 菊花 白蒺藜 粉草 草决明 车前子 黄芩 龙胆草 ,378
0,车前子 决明子 黄连 蓝实 黄芩 玄参 沙参 瞿麦穗 地骨皮 秦艽 蕤仁 ,379
0,赤土 防风 赤芍药 地骨皮 何首乌 当归 山栀子仁 甘草 ,380
0,赤茯苓 半夏 陈橘皮 桔梗 熟干地黄 白术 川芎 人参 赤芍药 旋覆花 甘草 ,381
0,赤茯苓 桂心 人参 陈橘皮 白术 蓬莪术 大黄 吴茱萸 厚朴 ,382
0,赤芍药 艾叶 附子 干姜 陈皮 当归 川芎 甘草 吴茱萸 ,383
0,赤石脂 禹余粮 ,384
0,赤石脂 龙骨 艾叶 附子 肉豆蔻 缩砂 高良姜 干姜 吴茱萸 厚朴 ,385
0,豉 青竹茹 米 ,386
0,蟾头 皂荚 青黛 硫黄 麝香 巴豆 ,387
0,蝉蜕 甘菊花 当归 生地黄 玄参 赤芍 羌活 连翘 柴胡 木贼 石决明 草决明 白蒺藜 蔓荆子 青葙子 荆芥 防风 薄荷 升麻 黄连 黄芩 栀子 黄柏 枳壳 龙胆草 谷精草 夏枯草 桔梗 ,388
0,蚕茧 白术 信石 ,389
0,葱白 豉 干姜 麻黄 桂 芍药 ,390
0,葱白 阿胶 当归 续断 芎藭 银 ,391
0,当归 甘草 独活 白芷 葱头 ,392
0,椒 当归 姜 菖蒲 附子 ,393
0,川芎 香附 龙胆草 草决明子 甘草 木贼 菊花 ,394
0,草豆蔻 人参 柴胡 白术 陈橘皮 甘草 ,395
0,草豆蔻 附子 茴香子 厚朴 白术 桂心 干姜 青橘皮 芎藭 川乌头 木香 吴茱萸 ,396
0,厚朴 青皮 草果 藿香 甘草 丁皮 神曲 良姜 半夏曲 ,397
0,茺蔚 蒺藜 羊桃 蒴藋根 漏芦蒿 盐 ,398
0,紫金皮 苍术 猪牙皂角 鸡脚风叶 骨碎补 ,399
0,肉苁蓉 白茯苓 五味子 牛膝 五加皮 地骨皮 防风 黄耆 泽泻 桂 磁石 ,400
0,肉苁蓉 黄耆 桂 杜仲 牛膝 山茱萸 韭子 ,401
0,六味地黄丸加远志 石菖蒲 牛膝 杏仁 ,402
0,穿山甲 虎胫骨 鸡舌香 麝香 ,403
0,磁石 陈橘皮 白矾灰 恶实 浆水脚 ,404
0,香附子 沉香 缩砂仁 甘草 ,405
0,沉香 石斛 人参 白茯苓 菟丝子 山芋 麦门冬 肉苁蓉 五味子 熟干地黄 百合 陈橘皮 枸杞子 黄耆 巴戟天 柏子仁 牛膝 ,406
0,沉香 乌药 麦糵 甘草 ,407
0,沉香 附子 川楝子 ,408
0,沉香 荆三棱 蓬莪术 白豆蔻仁 荜澄茄 缩砂仁 草果仁 益智仁 川白姜 丁香 人参 丁皮 木香 白茯苓 香附 藿香叶 半夏曲 青皮 陈皮 甘草 ,409
0,大枳壳 香附 槟榔 延胡索 三棱 蓬术 ,410
0,沉香 丁香 木香 巴豆 杏仁 ,411
0,樗根白皮 无食子 肉豆蔻 茜根 茶末 ,412
0,臭椿白皮 苍术 枳壳 ,413
0,升麻 葛根 甘草 黄芩 半夏 赤芍药 柴胡 ,414
0,柴胡 鳖甲 赤茯苓 黄芩 知母 桑根白皮 甘草 ,415
0,柴胡 黄芩 橘皮 泽泻 羚羊角 生地黄 香豉 栀子 石膏 芒消 ,416
0,柴胡 知母 芦根 槟榔 陈橘皮 人参 ,417
0,银柴胡 栀子 连翘 生地黄 胡黄连 赤芍 龙胆草 青皮 甘草 ,418
0,生地 白芷 天冬 青蒿 柴胡 玄参 生耆 连翘 百合 知母 ,419
0,柴胡 射干 防葵 牡丹皮 大黄 杏仁 紫菀 葶苈子 紫苏子 ,420
0,柴胡 防风 当归 人参 白芍药 甘草 黄芩 滑石 大黄 ,421
0,柴胡 川升麻 黄芩 黄连 栀子仁 车前子 决明子 防风 羚羊角屑 马牙消 甘草 玄参 ,422
0,柴胡 黄芩 石膏 阿胶 麦门 甘草 ,423
0,柴胡 黄芩 干姜 桂枝 甘草 ,424
0,熟地 淮山 柴胡 萸肉 茯苓 丹皮 泽泻 ,425
0,山查 苏木 ,426
0,金银花 薄荷 白芷 防风 赤芍药 连翘 六一散 大黄 地肤子 食盐 僵蚕 桑枝 蝉蜕 ,427
0,五倍子 绛真香 ,428
0,川乌 雄黄 蝉蜕 川芎 细辛 ,429
0,常山 柴胡 甘草 栀子仁 赤茯苓 石膏 蜀漆 鳖甲 ,430
0,常山 羚羊角 乌梅肉 黄芩 甘草 ,431
0,川芎 荆芥穗 细辛 白芷 甘草 羌活 防风 薄荷 ,432
0,川芎 柴胡 半夏曲 甘草 甘菊 细辛 人参 前胡 防风 ,433
0,猬皮 雷丸 川楝白皮 黑芝麻 槐角子 男发 乳香牛角腮 30克 6克 49个 ,434
0,露蜂房 蛇蜕 头发 川山甲 ,435
0,藤黄 雄黄 雌黄 硫黄 轻粉 粉霜 麝香 砒霜 黄丹 牡蛎粉 红藤根 干漆 ,436
